annotation_id,expert,label_studio_filename,actual_image_filename,image_path,dataset,dataset_id,style,lookup_key,simplified_text,human_score,is_iaa,clip_score
207,Expert_A,1041.png,1041_simpa_simpa_479_retro.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1041_simpa_simpa_479_retro.png,simpa,479,retro,simpa_479,A local development is formed for Brightside Shiregreen by putting together high level plans.,0,False,0.2831309139728546
208,Expert_A,1047.png,1047_onestopenglish_onestop_340_technical.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1047_onestopenglish_onestop_340_technical.png,onestop,340,technical,onestop_340,"I will never forget the wonderful memories he has given us, like that magical night in Moscow.",0,False,0.15988612174987793
209,Expert_A,1050.png,1050_wikipedia_wikipedia_137_artistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1050_wikipedia_wikipedia_137_artistic.png,wikipedia,137,artistic,wikipedia_137,"Kazuma Watanabe (born 10 August, 1986)is a Japanese football player. He plays for Yokohama F. Marinos and Japan national team.",10,False,0.22633486986160278
210,Expert_A,1054_IAA.png,1054_wikipedia_wikipedia_334_realistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1054_wikipedia_wikipedia_334_realistic.png,wikipedia,334,realistic,wikipedia_334,In Mask fetishism is persons wants to see another person wearing mask or taking off a mask.,4,True,0.22677534818649292
211,Expert_A,1062.png,1062_wikipedia_wikipedia_187_technical.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1062_wikipedia_wikipedia_187_technical.png,wikipedia,187,technical,wikipedia_187,"One of its first successes was the European Convention on Human Rights in 1950, which serves as the basis for the European Court of Human Rights.",12,False,0.33040666580200195
212,Expert_A,1081.png,1081_wikipedia_wikipedia_413_geometric.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1081_wikipedia_wikipedia_413_geometric.png,wikipedia,413,geometric,wikipedia_413,A classic example of this is the replacement of the non-avian dinosaurs at the end of the Cretaceous with mammals in the Palaeocene.,4,False,0.2112855166196823
213,Expert_A,1086.png,1086_wikipedia_wikipedia_279_retro.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1086_wikipedia_wikipedia_279_retro.png,wikipedia,279,retro,wikipedia_279,Saint-Julien-sur-Calonne is a commune. It is found in the region Basse-Normandie in the Calvados department in the northwest of France.,0,False,0.18573637306690216
214,Expert_A,1088.png,1088_wikipedia_wikipedia_192_digital art.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1088_wikipedia_wikipedia_192_digital art.png,wikipedia,192,digital art,wikipedia_192,"Slocomb is a city in Geneva County, Alabama, United States.",5,False,0.16842085123062134
215,Expert_A,1098_IAA.png,1098_asset_asset_172_digital art.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1098_asset_asset_172_digital art.png,asset,172,digital art,asset_172,The Japanese Clouded Salamander is a kind of salamander in the Hynobiidae family.,2,True,0.20547233521938324
216,Expert_A,1105_IAA.png,1105_onestopenglish_onestop_029_minimalistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1105_onestopenglish_onestop_029_minimalistic.png,onestop,029,minimalistic,onestop_029,"His team found meningitis at Times Square, a trace of anthrax on the handhold of a train carriage and bacteria that cause bubonic plague on a rubbish bin and ticket machine at stations in uptown Manhattan.",9,True,0.28609153628349304
217,Expert_A,1108.png,1108_wikipedia_wikipedia_184_3d rendered.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1108_wikipedia_wikipedia_184_3d rendered.png,wikipedia,184,3d rendered,wikipedia_184,The Royal Canadian Navy (RCN)was the navy of Canada from 1911 to 1968.,4,False,0.26762768626213074
218,Expert_A,1111.png,1111_wikipedia_wikipedia_100_realistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1111_wikipedia_wikipedia_100_realistic.png,wikipedia,100,realistic,wikipedia_100,Courfaivre is a municipality of the district of Del mont in the canton of Jura in Switzerland.,2,False,0.18289892375469208
219,Expert_A,1113.png,1113_wikipedia_wikipedia_137_geometric.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1113_wikipedia_wikipedia_137_geometric.png,wikipedia,137,geometric,wikipedia_137,"Kazuma Watanabe (born 10 August, 1986)is a Japanese football player. He plays for Yokohama F. Marinos and Japan national team.",1,False,0.23848041892051697
220,Expert_A,1116.png,1116_wikipedia_wikipedia_144_geometric.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1116_wikipedia_wikipedia_144_geometric.png,wikipedia,144,geometric,wikipedia_144,Some magic words like END might also have the desired effect of doing nothing.,0,False,0.18348756432533264
221,Expert_A,1117.png,1117_asset_asset_036_3d rendered.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1117_asset_asset_036_3d rendered.png,asset,036,3d rendered,asset_036,It is the largest non-spherical shaped moon in the solar system.,2,False,0.2073313295841217
222,Expert_A,1121.png,1121_onestopenglish_onestop_482_geometric.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1121_onestopenglish_onestop_482_geometric.png,onestop,482,geometric,onestop_482,"The top manufacturers all want to work with him, he says, because they have the technology, they just find it difficult to sell it.",0,False,0.16556724905967712
223,Expert_A,1123.png,1123_wikipedia_wikipedia_413_digital art.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1123_wikipedia_wikipedia_413_digital art.png,wikipedia,413,digital art,wikipedia_413,A classic example of this is the replacement of the non-avian dinosaurs at the end of the Cretaceous with mammals in the Palaeocene.,5,False,0.2572692930698395
224,Expert_A,1124_IAA.png,1124_asset_asset_032_retro.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1124_asset_asset_032_retro.png,asset,032,retro,asset_032,"He traveled over 200,000 miles. It was an achievement for those times.",5,True,0.2194623202085495
225,Expert_A,1125.png,1125_asset_asset_137_technical.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1125_asset_asset_137_technical.png,asset,137,technical,asset_137,"In 1810, the County Seat was later moved to the City of Daphne in 1868.",5,False,0.28100910782814026
226,Expert_A,1131.png,1131_onestopenglish_onestop_340_cartoon.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1131_onestopenglish_onestop_340_cartoon.png,onestop,340,cartoon,onestop_340,"I will never forget the wonderful memories he has given us, like that magical night in Moscow.",4,False,0.15896043181419373
227,Expert_A,1142.png,1142_simpa_simpa_211_realistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1142_simpa_simpa_211_realistic.png,simpa,211,realistic,simpa_211,You can only stay for 2 hours in on-street pay and display bays in the city centre with your green permit (with the exception of pay and displays in Central Zone 3 where there is no time limit),5,False,0.2659756541252136
228,Expert_A,1146.png,1146_asset_asset_207_minimalistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1146_asset_asset_207_minimalistic.png,asset,207,minimalistic,asset_207,"The museum, Pearson Field, and Fort Vancouver National Historic Site, are part of the Vancouver National Historic Reserve.",0,False,0.24209921061992645
229,Expert_A,1159.png,1159_asset_asset_207_storybook.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1159_asset_asset_207_storybook.png,asset,207,storybook,asset_207,"The museum, Pearson Field, and Fort Vancouver National Historic Site, are part of the Vancouver National Historic Reserve.",3,False,0.2609902024269104
230,Expert_A,1161_IAA.png,1161_wikipedia_wikipedia_322_cartoon.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1161_wikipedia_wikipedia_322_cartoon.png,wikipedia,322,cartoon,wikipedia_322,Phoenix is a robotic spacecraft on a space exploration mission on Mars under the Mars Scout Program.,13,True,0.19337506592273712
231,Expert_A,1168.png,1168_onestopenglish_onestop_364_artistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1168_onestopenglish_onestop_364_artistic.png,onestop,364,artistic,onestop_364,"It is a fantasy world, based in a particular time in history.",2,False,0.19451184570789337
232,Expert_A,1171.png,1171_simpa_simpa_122_minimalistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1171_simpa_simpa_122_minimalistic.png,simpa,122,minimalistic,simpa_122,"It is really important for us to understand whatâ€™s happening in the housing market, and how this may be changing.",5,False,0.2371562272310257
233,Expert_A,1172.png,1172_simpa_simpa_211_artistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1172_simpa_simpa_211_artistic.png,simpa,211,artistic,simpa_211,You can only stay for 2 hours in on-street pay and display bays in the city centre with your green permit (with the exception of pay and displays in Central Zone 3 where there is no time limit),2,False,0.21646878123283386
234,Expert_A,1183.png,1183_asset_asset_446_storybook.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1183_asset_asset_446_storybook.png,asset,446,storybook,asset_446,MÃ¸rk is a Professor at the Norwegian Academy of Music.,8,False,0.23288200795650482
235,Expert_A,1189_IAA.png,1189_wikipedia_wikipedia_265_retro.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1189_wikipedia_wikipedia_265_retro.png,wikipedia,265,retro,wikipedia_265,0 The Renault R 312 is a bus produced by Renault.,10,True,0.28638821840286255
236,Expert_A,1192_IAA.png,1192_simpa_simpa_470_3d rendered.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1192_simpa_simpa_470_3d rendered.png,simpa,470,3d rendered,simpa_470,Planning requests need an accompanying signed declaration that equipment and setting up is in full agreement of the radio frequency (RF) public exposure guidelines.,2,True,0.2633116543292999
237,Expert_A,1207.png,1207_asset_asset_088_minimalistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1207_asset_asset_088_minimalistic.png,asset,088,minimalistic,asset_088,Pedro flew a small airplane from Chile for the his first flight to pick up air mail from Mendoza.,1,False,0.20684272050857544
238,Expert_A,1217.png,1217_simpa_simpa_431_storybook.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1217_simpa_simpa_431_storybook.png,simpa,431,storybook,simpa_431,"In July 2017, the Council worked with Sheffield University to carry out independent tests on the cladding of 20 council tower blocks in Sheffield.",2,False,0.17659468948841095
239,Expert_A,1224_IAA.png,1224_asset_asset_271_3d rendered.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1224_asset_asset_271_3d rendered.png,asset,271,3d rendered,asset_271,"In March 2001, the World Wrestling Federation bought World Championship Wrestling.",0,True,0.2622072398662567
240,Expert_A,1225_IAA.png,1225_asset_asset_271_geometric.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1225_asset_asset_271_geometric.png,asset,271,geometric,asset_271,"In March 2001, the World Wrestling Federation bought World Championship Wrestling.",1,True,0.21277031302452087
241,Expert_A,1227.png,1227_wikipedia_wikipedia_164_3d rendered.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1227_wikipedia_wikipedia_164_3d rendered.png,wikipedia,164,3d rendered,wikipedia_164,Victor Amadeus I (8 May 1587 7 October 1637)was the Duke of Savoy from 1630 to 1637.,10,False,0.21784785389900208
242,Expert_A,1230.png,1230_onestopenglish_onestop_340_minimalistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1230_onestopenglish_onestop_340_minimalistic.png,onestop,340,minimalistic,onestop_340,"I will never forget the wonderful memories he has given us, like that magical night in Moscow.",2,False,0.15589196979999542
243,Expert_A,1247_IAA.png,1247_wikipedia_wikipedia_322_digital art.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1247_wikipedia_wikipedia_322_digital art.png,wikipedia,322,digital art,wikipedia_322,Phoenix is a robotic spacecraft on a space exploration mission on Mars under the Mars Scout Program.,10,True,0.19527345895767212
244,Expert_A,1253.png,1253_onestopenglish_onestop_363_retro.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1253_onestopenglish_onestop_363_retro.png,onestop,363,retro,onestop_363,Environmental authorities are putting GoPro video cameras and GPS trackers on the birds  the birds now work in the fight against fly-tipping and illegal dumping.,8,False,0.24356499314308167
245,Expert_A,1255_IAA.png,1255_wikipedia_wikipedia_222_storybook.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1255_wikipedia_wikipedia_222_storybook.png,wikipedia,222,storybook,wikipedia_222,"Cytomegalovirus (from the Greek cyto -, cell '', and - megalo -, large '')is a viral genus of the Herpesviruses group in humans it is commonly known as HCMV or Human Herpesvirus 5 (HHV-5).",0,True,0.27857357263565063
246,Expert_A,1265_IAA.png,1265_wikipedia_wikipedia_322_realistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1265_wikipedia_wikipedia_322_realistic.png,wikipedia,322,realistic,wikipedia_322,Phoenix is a robotic spacecraft on a space exploration mission on Mars under the Mars Scout Program.,5,True,0.21142201125621796
247,Expert_A,1266.png,1266_wikipedia_wikipedia_144_storybook.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1266_wikipedia_wikipedia_144_storybook.png,wikipedia,144,storybook,wikipedia_144,Some magic words like END might also have the desired effect of doing nothing.,0,False,0.27653059363365173
248,Expert_A,1270.png,1270_wikipedia_wikipedia_279_artistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1270_wikipedia_wikipedia_279_artistic.png,wikipedia,279,artistic,wikipedia_279,Saint-Julien-sur-Calonne is a commune. It is found in the region Basse-Normandie in the Calvados department in the northwest of France.,1,False,0.18642038106918335
249,Expert_A,1283.png,1283_wikipedia_wikipedia_196_minimalistic.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\1283_wikipedia_wikipedia_196_minimalistic.png,wikipedia,196,minimalistic,wikipedia_196,"As of 2007, only 31 countries, or 16 of the 191 United Nations Member States, operated nuclear power plants.",0,False,0.25383248925209045
250,Expert_K,0743_IAA.png,0743_wikipedia_wikipedia_314_geometric.png,C:\Users\SouayedBelkiss\OneDrive - gae\Desktop\Thesis\phase3_label_studio\2000_set_shuffled\0743_wikipedia_wikipedia_314_geometric.png,wikipedia,314,geometric,wikipedia_314,0 1970 (MCMLXX)was a common year starting on Thursday.,0,True,0.1950094997882843
